contour15s_lon,contour15s_lat,contour15s_x,contour15s_y,normals_x,normals_y
-82.33942363403901,26.466253374973054,366479.7990807033,2928015.7539105928,0.91520650188918,0.40298518446683695
-82.32199194677598,26.431954488350005,368178.6109695745,2924198.5258336766,0.9118790448727353,0.41045902051482336
-82.30424877634032,26.397787085542895,369909.71168429946,2920395.8326209076,0.9083631797602041,0.4181821775924114
-82.28619475040146,26.36375384756278,371673.0602620598,2916607.9845793657,0.904903357845686,0.4256170966486222
-82.26785363482936,26.32984730936973,373466.29475070635,2912834.1909843506,0.9017704448297159,0.43221529916421997
-82.24927172584718,26.29604935201764,375284.78992445476,2909072.5015213606,0.8992338344828303,0.437468297047118
-82.23051508504112,26.262331911245123,377121.93193756364,2905319.880422409,0.8975301512044527,0.44095309011153616
-82.21166514810822,26.228658843778625,378969.5570742312,2901572.4075402627,0.8968339768840781,0.4423672884677266
-82.1928130423034,26.194988842416404,380818.521151862,2897825.5948086395,0.8972385224047996,0.4415461854810343
-82.17405378228793,26.161278746725802,382659.282096601,2894074.7469647457,0.898750396658731,0.4384606305083427
-82.15548077551182,26.127486833906072,384482.45213045966,2890315.320929484,0.9012963871734238,0.43320298067780416
-82.13718119983399,26.09357560164765,386279.262765031,2886543.2302309764,0.9047417079210227,0.42596061079418
-82.11923272684957,26.05951366826419,388041.89479178895,2882755.053263763,0.908913097109746,0.4169855895620007
-82.10170143236444,26.025276798821046,389763.68901557685,2878948.146049864,0.9136179359203443,0.4065738151487985
-82.08464025996062,25.9908483523503,391439.3013694061,2875120.691508841,0.9186662151434256,0.39503466323103
-82.06808946294721,25.956218644375223,393064.65923064656,2871271.630300648,0.9238829307819733,0.3826752281108771
-82.05207637119844,25.921384437130968,394636.9855112579,2867400.605180616,0.9291166109775767,0.36978686186172494
-82.0366169583665,25.886347667434066,396154.6418690542,2863507.822299134,0.934245250594313,0.3566311984977889
-82.02171676195519,25.85111446653062,397617.0369253464,2859593.9441485293,0.9391739280386365,0.343441891580625
-82.00737230674888,25.815694075527105,399024.48391434294,2855659.9711994333,0.9438354748783686,0.3304157931472474
-81.99357275618434,25.780097809412197,400378.0353986678,2851707.128931908,0.9481875560989045,0.31771112422952197
-81.98030148480699,25.74433818998033,401679.32585892663,2847736.7733530616,0.9522069326667159,0.305453691058799
-81.96753721059656,25.70842834584446,402930.4584632434,2843750.32563134,0.9558918422399547,0.2937188893127329
-81.95525706555529,25.67238097122165,404133.69680522976,2839749.159172402,0.959259746831723,0.28252564150593273
-81.94343822034037,25.636207873262563,405291.30178866925,2835734.5506433207,0.9623405353970694,0.27184682071284555
-81.93206008843094,25.599919463757704,406405.3099989915,2831707.625152003,0.9651759608622432,0.2616015377891452
-81.92110658571121,25.56352434431173,407477.30620109907,2827669.311703798,0.9678179906638633,0.2516512208342374
-81.91056865458955,25.527028924083957,408508.1688807206,2823620.30234539,0.9703252835571039,0.24180331695373056
-81.900446209138,25.490437273341637,409497.8737040605,2819561.0369292526,0.9727623727029459,0.23180458635095014
-81.89075121141101,25.453750810958788,410445.18275704206,2815491.6701903893,0.9751955187394743,0.2213452060254473
-81.88150926601487,25.416968465329873,411347.48259231576,2811412.090170316,0.9776876700121159,0.21006384721384067
-81.8727622717887,25.38008676165742,412200.51555005345,2807321.929174706,0.980293065539578,0.19754874247895557
-81.86456991943587,25.34310038425244,412998.2270411631,2803220.6265554293,0.9830474096073681,0.1833515488460436
-81.85701118927645,25.306003021520215,413732.61268762674,2799107.522850694,0.9859583815646213,0.16699122678294406
-81.85018552152975,25.26878864275945,414393.59839677566,2794982.0016290452,0.9889925860055069,0.14796507975242063
-81.84421339473053,25.231453333468675,414968.98014413164,2790843.692965239,0.9920599750675185,0.12576567842235084
-81.83923608813986,25.19399774305904,415444.4462062364,2786692.74445864,0.9949975102828401,0.09989972237673946
-81.83541469553808,25.156430153272655,415803.67524845613,2782530.1608463395,0.997552704589703,0.06991853520897601
-81.83292736053818,25.11877014996184,416028.6142978709,2778358.209731857,0.9993711576297905,0.035458275447246015
-81.83196496767806,25.081052614666177,416099.91326481546,2774180.862252181,0.9999931263174139,-0.003707737574961253
-81.83272406538177,25.043331628726943,415997.63969387143,2770004.222842644,0.9988664423166643,-0.04760073963343506
-81.83539694454802,25.005683461947747,415702.2816713973,2765836.8562949426,0.995383538441978,-0.09597713997993078
-81.84015971122282,24.96820768659914,415195.9544117769,2761689.9061941695,0.9889463415433989,-0.14827384647309613
-81.84715792365787,24.931025272725524,414463.85366865306,2757576.8773997365,0.97905657856813,-0.20358834927978384
-81.85649309150065,24.894272995427485,413495.62285036524,2753513.009987504,0.9654124599274863,-0.2607274097918356
-81.86821236802417,24.858094368375678,412286.3979110791,2749514.269325729,0.9479847686855172,-0.31831568974881913
-81.88230398228174,24.82262844744367,410837.27222522075,2745596.10239036,0.9379082710110074,-0.3468833740166031
